,Album,Artist,CreditedArtist,Credits,ArtistURL
193,The  Elements: 2017 Tour Box,King Crimson,Tony Levin,"Bass,  Composer,  Stick",https://www.allmusic.com/artist/tony-levin-mn0000007305
194,The  Elements: 2017 Tour Box,King Crimson,Pat Mastelotto,"Composer,  Drums",https://www.allmusic.com/artist/pat-mastelotto-mn0000136202
195,The  Elements: 2017 Tour Box,King Crimson,Ian McDonald,Composer,https://www.allmusic.com/artist/ian-mcdonald-mn0000769171
196,The  Elements: 2017 Tour Box,King Crimson,Robin Miller,Oboe,https://www.allmusic.com/artist/robin-miller-mn0000830955
197,The  Elements: 2017 Tour Box,King Crimson,Jamie Muir,"Composer,  Drums",https://www.allmusic.com/artist/jamie-muir-mn0000212138
198,The  Elements: 2017 Tour Box,King Crimson,Richard Palmer-James,Composer,https://www.allmusic.com/artist/richard-palmer-james-mn0000354117
199,The  Elements: 2017 Tour Box,King Crimson,Chris Porter,"Engineer,  Mixing",https://www.allmusic.com/artist/chris-porter-mn0003447534
200,The  Elements: 2017 Tour Box,King Crimson,Bill Rieflin,Drums,https://www.allmusic.com/artist/bill-rieflin-mn0000075781
201,The  Elements: 2017 Tour Box,King Crimson,Michele Russotto,"Drums,  Guitar (Bass)",https://www.allmusic.com/artist/michele-russotto-mn0001855425
202,The  Elements: 2017 Tour Box,King Crimson,Dave Salt,"Production Manager,  Tour Manager",https://www.allmusic.com/artist/dave-salt-mn0003000459
203,The  Elements: 2017 Tour Box,King Crimson,Peter Sinfield,Composer,https://www.allmusic.com/artist/peter-sinfield-mn0000321322
204,The  Elements: 2017 Tour Box,King Crimson,David Singleton,Mastering,https://www.allmusic.com/artist/david-singleton-mn0000182110
205,The  Elements: 2017 Tour Box,King Crimson,Jeremy Stacey,"Drums,  Keyboards",https://www.allmusic.com/artist/jeremy-stacey-mn0000272980
206,The  Elements: 2017 Tour Box,King Crimson,David Taylor,Audio Technician,https://www.allmusic.com/artist/david-taylor-mn0002595027
207,The  Elements: 2017 Tour Box,King Crimson,Keith Tippett,Piano,https://www.allmusic.com/artist/keith-tippett-mn0000085158
208,The  Elements: 2017 Tour Box,King Crimson,The Vicar,String Arrangements,https://www.allmusic.com/artist/the-vicar-mn0000579192
209,The  Elements: 2017 Tour Box,King Crimson,Mark Vreeken,Sound Design,https://www.allmusic.com/artist/mark-vreeken-mn0000332713
210,The  Elements: 2017 Tour Box,King Crimson,Ian Wallace,Drums,https://www.allmusic.com/artist/ian-wallace-mn0000679485
211,The  Elements: 2017 Tour Box,King Crimson,John Wetton,"Bass,  Composer,  Vocals",https://www.allmusic.com/artist/john-wetton-mn0000231213
212,The  Elements: 2017 Tour Box,King Crimson,Russ Wilson,Monitor Engineer,https://www.allmusic.com/artist/russ-wilson-mn0001310653
213,The  Archives,Talking Heads,Adrian Belew,Composer,https://www.allmusic.com/artist/adrian-belew-mn0000498577
214,The  Archives,Talking Heads,David Byrne,"Composer,  Guitar,  Vocals",https://www.allmusic.com/artist/david-byrne-mn0000197364
215,The  Archives,Talking Heads,Brian Eno,Composer,https://www.allmusic.com/artist/brian-eno-mn0000617196
216,The  Archives,Talking Heads,Chris Frantz,"Composer,  Drums,  Vocals (Background)",https://www.allmusic.com/artist/chris-frantz-mn0000776950
217,The  Archives,Talking Heads,Al Green,Composer,https://www.allmusic.com/artist/al-green-mn0000607448
218,The  Archives,Talking Heads,Jerry Harrison,"Composer,  Guitar,  Keyboards,  Vocals (Background)",https://www.allmusic.com/artist/jerry-harrison-mn0000330961
219,The  Archives,Talking Heads,Mabon Hodges,Composer,https://www.allmusic.com/artist/mabon-hodges-mn0003572665
220,The  Archives,Talking Heads,Ednah Holt,Vocals (Background),https://www.allmusic.com/artist/ednah-holt-mn0000799392
221,The  Archives,Talking Heads,Lynn Mabry,Vocals (Background),https://www.allmusic.com/artist/lynn-mabry-mn0000166976
222,The  Archives,Talking Heads,George Merrill,Composer,https://www.allmusic.com/artist/george-merrill-mn0000547540
223,The  Archives,Talking Heads,Yves N'Djock,Composer,https://www.allmusic.com/artist/yves-ndjock-mn0000460592
224,The  Archives,Talking Heads,Johnny Pacheco,Composer,https://www.allmusic.com/artist/johnny-pacheco-mn0000248452
225,The  Archives,Talking Heads,Shannon Rubicam,Composer,https://www.allmusic.com/artist/shannon-rubicam-mn0000179015
226,The  Archives,Talking Heads,Steve Scales,Percussion,https://www.allmusic.com/artist/steve-scales-mn0000032305
227,The  Archives,Talking Heads,Steven Stanley,Composer,https://www.allmusic.com/artist/steven-stanley-mn0000038780
228,The  Archives,Talking Heads,Talking Heads,Primary Artist,https://www.allmusic.com/artist/talking-heads-mn0000131650
229,The  Archives,Talking Heads,Alex Weir,"Guitar,  Vocals (Background)",https://www.allmusic.com/artist/alex-weir-mn0000618231
230,The  Archives,Talking Heads,Tina Weymouth,"Bass,  Composer,  Percussion,  Vocals (Background)",https://www.allmusic.com/artist/tina-weymouth-mn0000502157
231,The  Archives,Talking Heads,Bernie Worell,Synthesizer,https://www.allmusic.com/artist/bernie-worell-mn0003504313
232,The  Archives,Talking Heads,Wayne Zieve,Composer,https://www.allmusic.com/artist/wayne-zieve-mn0000820736
233,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Dick Addrisi,Composer,https://www.allmusic.com/artist/dick-addrisi-mn0000258922
234,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Don Addrisi,Composer,https://www.allmusic.com/artist/don-addrisi-mn0000182321
235,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Walter Afanasieff,Composer,https://www.allmusic.com/artist/walter-afanasieff-mn0000380606
236,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Matt Aitken,Composer,https://www.allmusic.com/artist/matt-aitken-mn0000389808
237,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Sara Allen,Composer,https://www.allmusic.com/artist/sara-allen-mn0000295434
238,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Burt Bacharach,Composer,https://www.allmusic.com/artist/burt-bacharach-mn0000642542
239,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Perry Bamonte,Composer,https://www.allmusic.com/artist/perry-bamonte-mn0000315335
240,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Peter Beckett,Composer,https://www.allmusic.com/artist/peter-beckett-mn0000315637
241,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Adrian Belew,Composer,https://www.allmusic.com/artist/adrian-belew-mn0000498577
242,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Jonas Berggren,Composer,https://www.allmusic.com/artist/jonas-berggren-mn0001734083
243,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Malin Berggren,Composer,https://www.allmusic.com/artist/malin-berggren-mn0002731104
244,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Greg Camp,Composer,https://www.allmusic.com/artist/greg-camp-mn0000800322
245,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Irene Cara,Composer,https://www.allmusic.com/artist/irene-cara-mn0000086826
246,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Mariah Carey,Composer,https://www.allmusic.com/artist/mariah-carey-mn0000262255
247,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Rudy Clark,Composer,https://www.allmusic.com/artist/rudy-clark-mn0000303494
248,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Mikey Craig,Composer,https://www.allmusic.com/artist/mikey-craig-mn0000497212
249,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Kevin Cronin,Composer,https://www.allmusic.com/artist/kevin-cronin-mn0000766792
250,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,John Charles Crowley,Composer,https://www.allmusic.com/artist/john-charles-crowley-mn0000215752
251,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,D-Hall,Composer,https://www.allmusic.com/artist/d-hall-mn0002645385
252,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Hal David,Composer,https://www.allmusic.com/artist/hal-david-mn0000766592
253,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Chris de Burgh,Composer,https://www.allmusic.com/artist/chris-de-burgh-mn0000775904
254,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Karsten Delgado,Composer,https://www.allmusic.com/artist/karsten-delgado-mn0001315274
255,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,John Denver,Composer,https://www.allmusic.com/artist/john-denver-mn0000811622
256,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,René Dif,Composer,https://www.allmusic.com/artist/ren%C3%A9-dif-mn0001746070
257,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Matt Dike,Composer,https://www.allmusic.com/artist/matt-dike-mn0000329976
258,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,"Ulf ""Buddha"" Ekberg",Composer,https://www.allmusic.com/artist/ulf-buddha-ekberg-mn0001657086
259,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Wes Farrell,Composer,https://www.allmusic.com/artist/wes-farrell-mn0000819415
260,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Keith Forsey,Composer,https://www.allmusic.com/artist/keith-forsey-mn0000077886
261,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Charles Fox,Composer,https://www.allmusic.com/artist/charles-fox-mn0000805450
262,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Chris Frantz,Composer,https://www.allmusic.com/artist/chris-frantz-mn0000776950
263,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Phil Galdston,Composer,https://www.allmusic.com/artist/phil-galdston-mn0000338262
264,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Simon Gallup,Composer,https://www.allmusic.com/artist/simon-gallup-mn0000754689
265,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Kenny Gamble,Composer,https://www.allmusic.com/artist/kenny-gamble-mn0000082332
266,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,David Gates,Composer,https://www.allmusic.com/artist/david-gates-mn0000179126
267,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Steve George,Composer,https://www.allmusic.com/artist/steve-george-mn0000038051
268,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Norman Gimbel,Composer,https://www.allmusic.com/artist/norman-gimbel-mn0001038230
269,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Daryl Hall,Composer,https://www.allmusic.com/artist/daryl-hall-mn0000957102
270,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Roy Hay,Composer,https://www.allmusic.com/artist/roy-hay-mn0000290445
271,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Isaac Hayes,Composer,https://www.allmusic.com/artist/isaac-hayes-mn0000101946
272,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Leon Huff,Composer,https://www.allmusic.com/artist/leon-huff-mn0000821179
273,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,G. Jackson,Composer,https://www.allmusic.com/artist/g-jackson-mn0001413966
274,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Lou Josie,Composer,https://www.allmusic.com/artist/lou-josie-mn0000176239
275,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Tom Kelly,Composer,https://www.allmusic.com/artist/tom-kelly-mn0000511943
276,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Christian Koenigseder,Composer,https://www.allmusic.com/artist/christian-koenigseder-mn0002767073
277,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,John Lang,Composer,https://www.allmusic.com/artist/john-lang-mn0000237151
278,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,John Lennon,Composer,https://www.allmusic.com/artist/john-lennon-mn0000232564
279,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Jon Lind,Composer,https://www.allmusic.com/artist/jon-lind-mn0000212478
280,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,David Lubega,Composer,https://www.allmusic.com/artist/david-lubega-mn0002555281
281,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Paul McCartney,Composer,https://www.allmusic.com/artist/paul-mccartney-mn0000029884
282,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Michael McCary,Composer,https://www.allmusic.com/artist/michael-mccary-mn0001198798
283,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Raynard Miner,Composer,https://www.allmusic.com/artist/raynard-miner-mn0000422058
284,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Giorgio Moroder,Composer,https://www.allmusic.com/artist/giorgio-moroder-mn0000660507
285,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Nathan Morris,Composer,https://www.allmusic.com/artist/nathan-morris-mn0000378935
286,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Wanya Morris,Composer,https://www.allmusic.com/artist/wanya-morris-mn0000192093
287,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Jon Moss,Composer,https://www.allmusic.com/artist/jon-moss-mn0000213726
288,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Claus Norreen,Composer,https://www.allmusic.com/artist/claus-norreen-mn0000124948
289,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Laura Nyro,Composer,https://www.allmusic.com/artist/laura-nyro-mn0000137474
290,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Lene Grawford Nystrøm,Composer,https://www.allmusic.com/artist/lene-grawford-nystr%C3%B8m-mn0001814278
291,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,John Oates,Composer,https://www.allmusic.com/artist/john-oates-mn0000812340
292,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,George O'Dowd,Composer,https://www.allmusic.com/artist/george-odowd-mn0000545418
293,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Martin Page,Composer,https://www.allmusic.com/artist/martin-page-mn0000307278
294,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Richard Page,Composer,https://www.allmusic.com/artist/richard-page-mn0000851951
295,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Rob Parissi,Composer,https://www.allmusic.com/artist/rob-parissi-mn0000284446
296,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Party Tyme Karaoke,Primary Artist,https://www.allmusic.com/artist/party-tyme-karaoke-mn0000159298
297,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Johnny Pedersen,Composer,https://www.allmusic.com/artist/johnny-pedersen-mn0002492587
298,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,John Phillips,Composer,https://www.allmusic.com/artist/john-phillips-mn0000227177
299,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Philip Pickett,Composer,https://www.allmusic.com/artist/philip-pickett-mn0002393555
300,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,David Porter,Composer,https://www.allmusic.com/artist/david-porter-mn0000812144
301,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Pérez Prado,Composer,https://www.allmusic.com/artist/p%C3%A9rez-prado-mn0000310383
302,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Søren Rasted,Composer,https://www.allmusic.com/artist/s%C3%B8ren-rasted-mn0000040495
303,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Arthur Resnick,Composer,https://www.allmusic.com/artist/arthur-resnick-mn0000607607
304,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Lionel Richie,Composer,https://www.allmusic.com/artist/lionel-richie-mn0000243474
305,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Michael Ross,Composer,https://www.allmusic.com/artist/michael-ross-mn0000888722
306,"Party Tyme Karaoke: Billboard Top 40 Karaoke Box Set, Vol. 7",Party Tyme Karaoke,Bert Russell,Composer,https://www.allmusic.com/artist/bert-russell-mn0000050274
